route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
164,4,"4_8277584^+","Kacza",0,831160,0
164,4,"4_8277604^+","Kacza",0,831160,0
164,4,"4_8277616^+","Kacza",0,831160,0
164,4,"4_8277618^+","Kacza",0,831160,0
164,4,"4_8277620^+","Kacza",0,831160,0
164,4,"4_8277622^+","Kacza",0,831160,0
164,4,"4_8277624^+","Kacza",0,831160,0
164,4,"4_8277626^+","Kacza",0,831160,0
164,4,"4_8277628^+","Kacza",0,831160,0
164,4,"4_8277630^+","Kacza",0,831160,0
164,4,"4_8277632^+","Kacza",0,831160,0
164,4,"4_8277638^+","Kacza",0,831160,0
164,4,"4_8277640^+","Kacza",0,831160,0
164,4,"4_8277642^+","Kacza",0,831160,0
164,4,"4_8277644^+","Kacza",0,831160,0
164,4,"4_8277646^+","Kacza",0,831160,0
164,4,"4_8277648^+","Kacza",0,831160,0
164,4,"4_8277650^+","Kacza",0,831160,0
164,4,"4_8277652^+","Kacza",0,831160,0
164,4,"4_8277654^+","Kacza",0,831160,0
164,4,"4_8277660^+","Kacza",0,831160,0
164,4,"4_8277662^+","Kacza",0,831160,0
164,4,"4_8277664^+","Kacza",0,831160,0
164,4,"4_8277666^+","Kacza",0,831160,0
164,4,"4_8277668^+","Kacza",0,831160,0
164,4,"4_8277670^+","Kacza",0,831160,0
164,4,"4_8277672^+","Kacza",0,831160,0
164,4,"4_8277674^+","Kacza",0,831160,0
164,4,"4_8277680^+","Kacza",0,831160,0
164,4,"4_8277682^+","Kacza",0,831160,0
164,4,"4_8277684^+","Kacza",0,831160,0
164,4,"4_8277692^+","Kacza",0,831160,0
164,4,"4_8277694^+","Kacza",0,831160,0
164,4,"4_8277696^+","Kacza",0,831160,0
164,4,"4_8277698^+","Kacza",0,831160,0
164,4,"4_8277700^+","Kacza",0,831160,0
164,4,"4_8277702^+","Kacza",0,831160,0
164,4,"4_8277704^+","Kacza",0,831160,0
164,4,"4_8277713^+","Kacza",0,831160,0
164,4,"4_8277715^+","Kacza",0,831160,0
164,4,"4_8277717^+","Kacza",0,831160,0
164,4,"4_8280237^+","Kacza",0,831160,0
164,4,"4_8277585^W","Wojska Polskiego",1,831288,0
164,5,"5_8281279^+","Puszkina",1,831159,0
164,5,"5_8282657^+","Puszkina",1,831159,0
164,5,"5_8282659^+","Puszkina",1,831159,0
164,5,"5_8282661^+","Puszkina",1,831159,0
164,5,"5_8282663^+","Puszkina",1,831159,0
164,5,"5_8282665^+","Puszkina",1,831159,0
164,5,"5_8282667^+","Puszkina",1,831159,0
164,5,"5_8282669^+","Puszkina",1,831159,0
164,5,"5_8282671^+","Puszkina",1,831159,0
164,5,"5_8282673^+","Puszkina",1,831159,0
164,5,"5_8282679^+","Puszkina",1,831159,0
164,5,"5_8282681^+","Puszkina",1,831159,0
164,5,"5_8282683^+","Puszkina",1,831159,0
164,5,"5_8282685^+","Puszkina",1,831159,0
164,5,"5_8282687^+","Puszkina",1,831159,0
164,5,"5_8282689^+","Puszkina",1,831159,0
164,5,"5_8282691^+","Puszkina",1,831159,0
164,5,"5_8282693^+","Puszkina",1,831159,0
164,5,"5_8282699^+","Puszkina",1,831159,0
164,5,"5_8282701^+","Puszkina",1,831159,0
164,5,"5_8282703^+","Puszkina",1,831159,0
164,5,"5_8282705^+","Puszkina",1,831159,0
164,5,"5_8282707^+","Puszkina",1,831159,0
164,5,"5_8282709^+","Puszkina",1,831159,0
164,5,"5_8282711^+","Puszkina",1,831159,0
164,5,"5_8282717^+","Puszkina",1,831159,0
164,5,"5_8282737^+","Puszkina",1,831159,0
164,5,"5_8282749^+","Puszkina",1,831159,0
164,5,"5_8282751^+","Puszkina",1,831159,0
164,5,"5_8282753^+","Puszkina",1,831159,0
164,5,"5_8282755^+","Puszkina",1,831159,0
164,5,"5_8282757^+","Puszkina",1,831159,0
164,5,"5_8282763^+","Puszkina",1,831159,0
164,5,"5_8282765^+","Puszkina",1,831159,0
164,5,"5_8282767^+","Puszkina",1,831159,0
164,5,"5_8282769^+","Puszkina",1,831159,0
164,5,"5_8282775^+","Puszkina",1,831159,0
164,5,"5_8282777^+","Puszkina",1,831159,0
164,5,"5_8282779^+","Puszkina",1,831159,0
164,5,"5_8282781^+","Puszkina",1,831159,0
164,5,"5_8282787^+","Puszkina",1,831159,0
164,5,"5_8282789^+","Puszkina",1,831159,0
164,5,"5_8282791^+","Puszkina",1,831159,0
164,5,"5_8282793^+","Puszkina",1,831159,0
164,5,"5_8282795^+","Puszkina",1,831159,0
164,5,"5_8282801^+","Puszkina",1,831159,0
164,5,"5_8282803^+","Puszkina",1,831159,0
164,5,"5_8282805^+","Puszkina",1,831159,0
164,5,"5_8282807^+","Puszkina",1,831159,0
164,5,"5_8282809^+","Puszkina",1,831159,0
164,5,"5_8282811^+","Puszkina",1,831159,0
164,5,"5_8282813^+","Puszkina",1,831159,0
164,5,"5_8282815^+","Puszkina",1,831159,0
164,5,"5_8282821^+","Puszkina",1,831159,0
164,5,"5_8282823^+","Puszkina",1,831159,0
164,5,"5_8282825^+","Puszkina",1,831159,0
164,5,"5_8282827^+","Puszkina",1,831159,0
164,5,"5_8282829^+","Puszkina",1,831159,0
164,5,"5_8282831^+","Puszkina",1,831159,0
164,5,"5_8282833^+","Puszkina",1,831159,0
164,5,"5_8282839^+","Puszkina",1,831159,0
164,5,"5_8282841^+","Puszkina",1,831159,0
164,5,"5_8282843^+","Puszkina",1,831159,0
164,5,"5_8282845^+","Puszkina",1,831159,0
164,5,"5_8282847^+","Puszkina",1,831159,0
164,5,"5_8282849^+","Puszkina",1,831159,0
164,5,"5_8282851^+","Puszkina",1,831159,0
164,5,"5_8282860^+","Puszkina",1,831159,0
164,5,"5_8282862^+","Puszkina",1,831159,0
164,5,"5_8282864^+","Puszkina",1,831159,0
164,5,"5_8282866^+","Puszkina",1,831159,0
164,5,"5_8282868^+","Puszkina",1,831159,0
164,5,"5_8282874^+","Puszkina",1,831159,0
164,5,"5_8282876^+","Puszkina",1,831159,0
164,5,"5_8282878^+","Puszkina",1,831159,0
164,5,"5_8282887^+","Puszkina",1,831159,0
164,5,"5_8282889^+","Puszkina",1,831159,0
164,5,"5_8281280^+","Kacza",0,831160,0
164,5,"5_8282658^+","Kacza",0,831160,0
164,5,"5_8282660^+","Kacza",0,831160,0
164,5,"5_8282662^+","Kacza",0,831160,0
164,5,"5_8282664^+","Kacza",0,831160,0
164,5,"5_8282666^+","Kacza",0,831160,0
164,5,"5_8282668^+","Kacza",0,831160,0
164,5,"5_8282670^+","Kacza",0,831160,0
164,5,"5_8282672^+","Kacza",0,831160,0
164,5,"5_8282674^+","Kacza",0,831160,0
164,5,"5_8282680^+","Kacza",0,831160,0
164,5,"5_8282682^+","Kacza",0,831160,0
164,5,"5_8282684^+","Kacza",0,831160,0
164,5,"5_8282686^+","Kacza",0,831160,0
164,5,"5_8282688^+","Kacza",0,831160,0
164,5,"5_8282690^+","Kacza",0,831160,0
164,5,"5_8282692^+","Kacza",0,831160,0
164,5,"5_8282694^+","Kacza",0,831160,0
164,5,"5_8282700^+","Kacza",0,831160,0
164,5,"5_8282702^+","Kacza",0,831160,0
164,5,"5_8282704^+","Kacza",0,831160,0
164,5,"5_8282706^+","Kacza",0,831160,0
164,5,"5_8282708^+","Kacza",0,831160,0
164,5,"5_8282710^+","Kacza",0,831160,0
164,5,"5_8282712^+","Kacza",0,831160,0
164,5,"5_8282718^+","Kacza",0,831160,0
164,5,"5_8282738^+","Kacza",0,831160,0
164,5,"5_8282750^+","Kacza",0,831160,0
164,5,"5_8282752^+","Kacza",0,831160,0
164,5,"5_8282754^+","Kacza",0,831160,0
164,5,"5_8282756^+","Kacza",0,831160,0
164,5,"5_8282758^+","Kacza",0,831160,0
164,5,"5_8282764^+","Kacza",0,831160,0
164,5,"5_8282766^+","Kacza",0,831160,0
164,5,"5_8282768^+","Kacza",0,831160,0
164,5,"5_8282770^+","Kacza",0,831160,0
164,5,"5_8282776^+","Kacza",0,831160,0
164,5,"5_8282778^+","Kacza",0,831160,0
164,5,"5_8282780^+","Kacza",0,831160,0
164,5,"5_8282782^+","Kacza",0,831160,0
164,5,"5_8282788^+","Kacza",0,831160,0
164,5,"5_8282790^+","Kacza",0,831160,0
164,5,"5_8282792^+","Kacza",0,831160,0
164,5,"5_8282794^+","Kacza",0,831160,0
164,5,"5_8282796^+","Kacza",0,831160,0
164,5,"5_8282802^+","Kacza",0,831160,0
164,5,"5_8282804^+","Kacza",0,831160,0
164,5,"5_8282806^+","Kacza",0,831160,0
164,5,"5_8282808^+","Kacza",0,831160,0
164,5,"5_8282810^+","Kacza",0,831160,0
164,5,"5_8282812^+","Kacza",0,831160,0
164,5,"5_8282814^+","Kacza",0,831160,0
164,5,"5_8282816^+","Kacza",0,831160,0
164,5,"5_8282822^+","Kacza",0,831160,0
164,5,"5_8282824^+","Kacza",0,831160,0
164,5,"5_8282826^+","Kacza",0,831160,0
164,5,"5_8282828^+","Kacza",0,831160,0
164,5,"5_8282830^+","Kacza",0,831160,0
164,5,"5_8282832^+","Kacza",0,831160,0
164,5,"5_8282834^+","Kacza",0,831160,0
164,5,"5_8282840^+","Kacza",0,831160,0
164,5,"5_8282842^+","Kacza",0,831160,0
164,5,"5_8282844^+","Kacza",0,831160,0
164,5,"5_8282846^+","Kacza",0,831160,0
164,5,"5_8282848^+","Kacza",0,831160,0
164,5,"5_8282850^+","Kacza",0,831160,0
164,5,"5_8282852^+","Kacza",0,831160,0
164,5,"5_8282861^+","Kacza",0,831160,0
164,5,"5_8282863^+","Kacza",0,831160,0
164,5,"5_8282865^+","Kacza",0,831160,0
164,5,"5_8282867^+","Kacza",0,831160,0
164,5,"5_8282869^+","Kacza",0,831160,0
164,5,"5_8282875^+","Kacza",0,831160,0
164,5,"5_8282877^+","Kacza",0,831160,0
164,5,"5_8282879^+","Kacza",0,831160,0
164,5,"5_8282888^+","Kacza",0,831160,0
164,5,"5_8282890^+","Kacza",0,831160,0
164,5,"5_8282719^W","Wojska Polskiego",1,831288,0
164,7,"7_8288197^+","Puszkina",1,831159,0
164,7,"7_8289584^+","Puszkina",1,831159,0
164,7,"7_8289586^+","Puszkina",1,831159,0
164,7,"7_8289588^+","Puszkina",1,831159,0
164,7,"7_8289590^+","Puszkina",1,831159,0
164,7,"7_8289592^+","Puszkina",1,831159,0
164,7,"7_8289594^+","Puszkina",1,831159,0
164,7,"7_8289596^+","Puszkina",1,831159,0
164,7,"7_8289598^+","Puszkina",1,831159,0
164,7,"7_8289600^+","Puszkina",1,831159,0
164,7,"7_8289606^+","Puszkina",1,831159,0
164,7,"7_8289608^+","Puszkina",1,831159,0
164,7,"7_8289610^+","Puszkina",1,831159,0
164,7,"7_8289612^+","Puszkina",1,831159,0
164,7,"7_8289614^+","Puszkina",1,831159,0
164,7,"7_8289616^+","Puszkina",1,831159,0
164,7,"7_8289618^+","Puszkina",1,831159,0
164,7,"7_8289620^+","Puszkina",1,831159,0
164,7,"7_8289626^+","Puszkina",1,831159,0
164,7,"7_8289628^+","Puszkina",1,831159,0
164,7,"7_8289630^+","Puszkina",1,831159,0
164,7,"7_8289632^+","Puszkina",1,831159,0
164,7,"7_8289634^+","Puszkina",1,831159,0
164,7,"7_8289636^+","Puszkina",1,831159,0
164,7,"7_8289638^+","Puszkina",1,831159,0
164,7,"7_8289644^+","Puszkina",1,831159,0
164,7,"7_8289658^+","Puszkina",1,831159,0
164,7,"7_8289670^+","Puszkina",1,831159,0
164,7,"7_8289672^+","Puszkina",1,831159,0
164,7,"7_8289674^+","Puszkina",1,831159,0
164,7,"7_8289676^+","Puszkina",1,831159,0
164,7,"7_8289678^+","Puszkina",1,831159,0
164,7,"7_8289684^+","Puszkina",1,831159,0
164,7,"7_8289686^+","Puszkina",1,831159,0
164,7,"7_8289688^+","Puszkina",1,831159,0
164,7,"7_8289690^+","Puszkina",1,831159,0
164,7,"7_8289696^+","Puszkina",1,831159,0
164,7,"7_8289698^+","Puszkina",1,831159,0
164,7,"7_8289700^+","Puszkina",1,831159,0
164,7,"7_8289702^+","Puszkina",1,831159,0
164,7,"7_8289708^+","Puszkina",1,831159,0
164,7,"7_8289710^+","Puszkina",1,831159,0
164,7,"7_8289712^+","Puszkina",1,831159,0
164,7,"7_8289714^+","Puszkina",1,831159,0
164,7,"7_8289716^+","Puszkina",1,831159,0
164,7,"7_8289722^+","Puszkina",1,831159,0
164,7,"7_8289724^+","Puszkina",1,831159,0
164,7,"7_8289726^+","Puszkina",1,831159,0
164,7,"7_8289728^+","Puszkina",1,831159,0
164,7,"7_8289730^+","Puszkina",1,831159,0
164,7,"7_8289732^+","Puszkina",1,831159,0
164,7,"7_8289734^+","Puszkina",1,831159,0
164,7,"7_8289736^+","Puszkina",1,831159,0
164,7,"7_8289742^+","Puszkina",1,831159,0
164,7,"7_8289744^+","Puszkina",1,831159,0
164,7,"7_8289746^+","Puszkina",1,831159,0
164,7,"7_8289748^+","Puszkina",1,831159,0
164,7,"7_8289750^+","Puszkina",1,831159,0
164,7,"7_8289752^+","Puszkina",1,831159,0
164,7,"7_8289754^+","Puszkina",1,831159,0
164,7,"7_8289760^+","Puszkina",1,831159,0
164,7,"7_8289762^+","Puszkina",1,831159,0
164,7,"7_8289764^+","Puszkina",1,831159,0
164,7,"7_8289766^+","Puszkina",1,831159,0
164,7,"7_8289768^+","Puszkina",1,831159,0
164,7,"7_8289770^+","Puszkina",1,831159,0
164,7,"7_8289772^+","Puszkina",1,831159,0
164,7,"7_8289781^+","Puszkina",1,831159,0
164,7,"7_8289783^+","Puszkina",1,831159,0
164,7,"7_8289785^+","Puszkina",1,831159,0
164,7,"7_8289787^+","Puszkina",1,831159,0
164,7,"7_8289789^+","Puszkina",1,831159,0
164,7,"7_8289795^+","Puszkina",1,831159,0
164,7,"7_8289797^+","Puszkina",1,831159,0
164,7,"7_8289799^+","Puszkina",1,831159,0
164,7,"7_8289808^+","Puszkina",1,831159,0
164,7,"7_8289810^+","Puszkina",1,831159,0
164,7,"7_8288198^+","Kacza",0,831160,0
164,7,"7_8289585^+","Kacza",0,831160,0
164,7,"7_8289587^+","Kacza",0,831160,0
164,7,"7_8289589^+","Kacza",0,831160,0
164,7,"7_8289591^+","Kacza",0,831160,0
164,7,"7_8289593^+","Kacza",0,831160,0
164,7,"7_8289595^+","Kacza",0,831160,0
164,7,"7_8289597^+","Kacza",0,831160,0
164,7,"7_8289599^+","Kacza",0,831160,0
164,7,"7_8289601^+","Kacza",0,831160,0
164,7,"7_8289607^+","Kacza",0,831160,0
164,7,"7_8289609^+","Kacza",0,831160,0
164,7,"7_8289611^+","Kacza",0,831160,0
164,7,"7_8289613^+","Kacza",0,831160,0
164,7,"7_8289615^+","Kacza",0,831160,0
164,7,"7_8289617^+","Kacza",0,831160,0
164,7,"7_8289619^+","Kacza",0,831160,0
164,7,"7_8289621^+","Kacza",0,831160,0
164,7,"7_8289627^+","Kacza",0,831160,0
164,7,"7_8289629^+","Kacza",0,831160,0
164,7,"7_8289631^+","Kacza",0,831160,0
164,7,"7_8289633^+","Kacza",0,831160,0
164,7,"7_8289635^+","Kacza",0,831160,0
164,7,"7_8289637^+","Kacza",0,831160,0
164,7,"7_8289639^+","Kacza",0,831160,0
164,7,"7_8289645^+","Kacza",0,831160,0
164,7,"7_8289659^+","Kacza",0,831160,0
164,7,"7_8289671^+","Kacza",0,831160,0
164,7,"7_8289673^+","Kacza",0,831160,0
164,7,"7_8289675^+","Kacza",0,831160,0
164,7,"7_8289677^+","Kacza",0,831160,0
164,7,"7_8289679^+","Kacza",0,831160,0
164,7,"7_8289685^+","Kacza",0,831160,0
164,7,"7_8289687^+","Kacza",0,831160,0
164,7,"7_8289689^+","Kacza",0,831160,0
164,7,"7_8289691^+","Kacza",0,831160,0
164,7,"7_8289697^+","Kacza",0,831160,0
164,7,"7_8289699^+","Kacza",0,831160,0
164,7,"7_8289701^+","Kacza",0,831160,0
164,7,"7_8289703^+","Kacza",0,831160,0
164,7,"7_8289709^+","Kacza",0,831160,0
164,7,"7_8289711^+","Kacza",0,831160,0
164,7,"7_8289713^+","Kacza",0,831160,0
164,7,"7_8289715^+","Kacza",0,831160,0
164,7,"7_8289717^+","Kacza",0,831160,0
164,7,"7_8289723^+","Kacza",0,831160,0
164,7,"7_8289725^+","Kacza",0,831160,0
164,7,"7_8289727^+","Kacza",0,831160,0
164,7,"7_8289729^+","Kacza",0,831160,0
164,7,"7_8289731^+","Kacza",0,831160,0
164,7,"7_8289733^+","Kacza",0,831160,0
164,7,"7_8289735^+","Kacza",0,831160,0
164,7,"7_8289737^+","Kacza",0,831160,0
164,7,"7_8289743^+","Kacza",0,831160,0
164,7,"7_8289745^+","Kacza",0,831160,0
164,7,"7_8289747^+","Kacza",0,831160,0
164,7,"7_8289749^+","Kacza",0,831160,0
164,7,"7_8289751^+","Kacza",0,831160,0
164,7,"7_8289753^+","Kacza",0,831160,0
164,7,"7_8289755^+","Kacza",0,831160,0
164,7,"7_8289761^+","Kacza",0,831160,0
164,7,"7_8289763^+","Kacza",0,831160,0
164,7,"7_8289765^+","Kacza",0,831160,0
164,7,"7_8289767^+","Kacza",0,831160,0
164,7,"7_8289769^+","Kacza",0,831160,0
164,7,"7_8289771^+","Kacza",0,831160,0
164,7,"7_8289773^+","Kacza",0,831160,0
164,7,"7_8289782^+","Kacza",0,831160,0
164,7,"7_8289784^+","Kacza",0,831160,0
164,7,"7_8289786^+","Kacza",0,831160,0
164,7,"7_8289788^+","Kacza",0,831160,0
164,7,"7_8289790^+","Kacza",0,831160,0
164,7,"7_8289796^+","Kacza",0,831160,0
164,7,"7_8289798^+","Kacza",0,831160,0
164,7,"7_8289800^+","Kacza",0,831160,0
164,7,"7_8289809^+","Kacza",0,831160,0
164,7,"7_8289811^+","Kacza",0,831160,0
164,7,"7_8289646^W","Wojska Polskiego",1,831288,0
166,1,"1_8266135^+","Zieliniec",1,831161,0
166,1,"1_8266142^+","Zieliniec",1,831161,0
166,1,"1_8266144^+","Zieliniec",1,831161,0
166,1,"1_8266148^+","Zieliniec",1,831161,0
166,1,"1_8266203^+","Zieliniec",1,831161,0
166,1,"1_8266205^+","Zieliniec",1,831161,0
166,1,"1_8266210^+","Zieliniec",1,831161,0
166,1,"1_8266641^+","Zieliniec",1,831161,0
166,1,"1_8266647^+","Zieliniec",1,831161,0
166,1,"1_8266649^+","Zieliniec",1,831161,0
166,1,"1_8266656^+","Zieliniec",1,831161,0
166,1,"1_8266661^+","Zieliniec",1,831161,0
166,1,"1_8266669^+","Zieliniec",1,831161,0
166,1,"1_8266674^+","Zieliniec",1,831161,0
166,1,"1_8266681^+","Zieliniec",1,831161,0
166,1,"1_8266693^+","Zieliniec",1,831161,0
166,1,"1_8266695^+","Zieliniec",1,831161,0
166,1,"1_8266697^+","Zieliniec",1,831161,0
166,1,"1_8266705^+","Zieliniec",1,831161,0
166,1,"1_8266709^+","Zieliniec",1,831161,0
166,1,"1_8266712^+","Zieliniec",1,831161,0
166,1,"1_8266718^+","Zieliniec",1,831161,0
166,1,"1_8266722^+","Zieliniec",1,831161,0
166,1,"1_8266729^+","Zieliniec",1,831161,0
166,1,"1_8266736^+","Zieliniec",1,831161,0
166,1,"1_8266740^+","Zieliniec",1,831161,0
166,1,"1_8266746^+","Zieliniec",1,831161,0
166,1,"1_8269175^+","Zieliniec",1,831161,0
166,1,"1_8269178^+","Zieliniec",1,831161,0
166,1,"1_8269182^+","Zieliniec",1,831161,0
166,1,"1_8269195^+","Zieliniec",1,831161,0
166,1,"1_8269245^+","Zieliniec",1,831161,0
166,1,"1_8269250^+","Zieliniec",1,831161,0
166,1,"1_8269256^+","Zieliniec",1,831161,0
166,1,"1_8269276^+","Zieliniec",1,831161,0
166,1,"1_8269309^+","Zieliniec",1,831161,0
166,1,"1_8269313^+","Zieliniec",1,831161,0
166,1,"1_8269329^+","Zieliniec",1,831161,0
166,1,"1_8269334^+","Zieliniec",1,831161,0
166,1,"1_8269386^+","Zieliniec",1,831161,0
166,1,"1_8270298^+","Zieliniec",1,831161,0
166,1,"1_8270952^+","Zieliniec",1,831161,0
166,1,"1_8270954^+","Zieliniec",1,831161,0
166,1,"1_8270958^+","Zieliniec",1,831161,0
166,1,"1_8266136^+","Rondo Rataje",0,831162,0
166,1,"1_8266143^+","Rondo Rataje",0,831162,0
166,1,"1_8266145^+","Rondo Rataje",0,831162,0
166,1,"1_8266149^+","Rondo Rataje",0,831162,0
166,1,"1_8266204^+","Rondo Rataje",0,831162,0
166,1,"1_8266206^+","Rondo Rataje",0,831162,0
166,1,"1_8266627^+","Rondo Rataje",0,831162,0
166,1,"1_8266642^+","Rondo Rataje",0,831162,0
166,1,"1_8266648^+","Rondo Rataje",0,831162,0
166,1,"1_8266657^+","Rondo Rataje",0,831162,0
166,1,"1_8266662^+","Rondo Rataje",0,831162,0
166,1,"1_8266670^+","Rondo Rataje",0,831162,0
166,1,"1_8266675^+","Rondo Rataje",0,831162,0
166,1,"1_8266682^+","Rondo Rataje",0,831162,0
166,1,"1_8266694^+","Rondo Rataje",0,831162,0
166,1,"1_8266696^+","Rondo Rataje",0,831162,0
166,1,"1_8266698^+","Rondo Rataje",0,831162,0
166,1,"1_8266706^+","Rondo Rataje",0,831162,0
166,1,"1_8266710^+","Rondo Rataje",0,831162,0
166,1,"1_8266717^+","Rondo Rataje",0,831162,0
166,1,"1_8266719^+","Rondo Rataje",0,831162,0
166,1,"1_8266723^+","Rondo Rataje",0,831162,0
166,1,"1_8266735^+","Rondo Rataje",0,831162,0
166,1,"1_8266737^+","Rondo Rataje",0,831162,0
166,1,"1_8266741^+","Rondo Rataje",0,831162,0
166,1,"1_8266747^+","Rondo Rataje",0,831162,0
166,1,"1_8269176^+","Rondo Rataje",0,831162,0
166,1,"1_8269179^+","Rondo Rataje",0,831162,0
166,1,"1_8269183^+","Rondo Rataje",0,831162,0
166,1,"1_8269196^+","Rondo Rataje",0,831162,0
166,1,"1_8269246^+","Rondo Rataje",0,831162,0
166,1,"1_8269251^+","Rondo Rataje",0,831162,0
166,1,"1_8269277^+","Rondo Rataje",0,831162,0
166,1,"1_8269310^+","Rondo Rataje",0,831162,0
166,1,"1_8269314^+","Rondo Rataje",0,831162,0
166,1,"1_8269330^+","Rondo Rataje",0,831162,0
166,1,"1_8269335^+","Rondo Rataje",0,831162,0
166,1,"1_8269387^+","Rondo Rataje",0,831162,0
166,1,"1_8270299^+","Rondo Rataje",0,831162,0
166,1,"1_8270953^+","Rondo Rataje",0,831162,0
166,1,"1_8270955^+","Rondo Rataje",0,831162,0
166,1,"1_8266730^R","Rondo Rataje",0,831289,0
166,1,"1_8269257^R","Rondo Rataje",0,831289,0
166,1,"1_8270959^R","Rondo Rataje",0,831289,0
166,3,"3_8272031^+","Zieliniec",1,831161,0
166,3,"3_8272035^+","Zieliniec",1,831161,0
166,3,"3_8272039^+","Zieliniec",1,831161,0
166,3,"3_8272043^+","Zieliniec",1,831161,0
166,3,"3_8272047^+","Zieliniec",1,831161,0
166,3,"3_8272063^+","Zieliniec",1,831161,0
166,3,"3_8272067^+","Zieliniec",1,831161,0
166,3,"3_8272069^+","Zieliniec",1,831161,0
166,3,"3_8272566^+","Zieliniec",1,831161,0
166,3,"3_8272568^+","Zieliniec",1,831161,0
166,3,"3_8272603^+","Zieliniec",1,831161,0
166,3,"3_8272629^+","Zieliniec",1,831161,0
166,3,"3_8272633^+","Zieliniec",1,831161,0
166,3,"3_8272777^+","Zieliniec",1,831161,0
166,3,"3_8272961^+","Zieliniec",1,831161,0
166,3,"3_8272983^+","Zieliniec",1,831161,0
166,3,"3_8272989^+","Zieliniec",1,831161,0
166,3,"3_8274820^+","Zieliniec",1,831161,0
166,3,"3_8274883^+","Zieliniec",1,831161,0
166,3,"3_8274887^+","Zieliniec",1,831161,0
166,3,"3_8274903^+","Zieliniec",1,831161,0
166,3,"3_8274913^+","Zieliniec",1,831161,0
166,3,"3_8274915^+","Zieliniec",1,831161,0
166,3,"3_8275645^+","Zieliniec",1,831161,0
166,3,"3_8275647^+","Zieliniec",1,831161,0
166,3,"3_8275649^+","Zieliniec",1,831161,0
166,3,"3_8275651^+","Zieliniec",1,831161,0
166,3,"3_8272032^+","Rondo Rataje",0,831162,0
166,3,"3_8272036^+","Rondo Rataje",0,831162,0
166,3,"3_8272040^+","Rondo Rataje",0,831162,0
166,3,"3_8272044^+","Rondo Rataje",0,831162,0
166,3,"3_8272064^+","Rondo Rataje",0,831162,0
166,3,"3_8272068^+","Rondo Rataje",0,831162,0
166,3,"3_8272070^+","Rondo Rataje",0,831162,0
166,3,"3_8272567^+","Rondo Rataje",0,831162,0
166,3,"3_8272569^+","Rondo Rataje",0,831162,0
166,3,"3_8272630^+","Rondo Rataje",0,831162,0
166,3,"3_8272634^+","Rondo Rataje",0,831162,0
166,3,"3_8272778^+","Rondo Rataje",0,831162,0
166,3,"3_8272960^+","Rondo Rataje",0,831162,0
166,3,"3_8272962^+","Rondo Rataje",0,831162,0
166,3,"3_8272982^+","Rondo Rataje",0,831162,0
166,3,"3_8272984^+","Rondo Rataje",0,831162,0
166,3,"3_8272990^+","Rondo Rataje",0,831162,0
166,3,"3_8274821^+","Rondo Rataje",0,831162,0
166,3,"3_8274884^+","Rondo Rataje",0,831162,0
166,3,"3_8274888^+","Rondo Rataje",0,831162,0
166,3,"3_8274904^+","Rondo Rataje",0,831162,0
166,3,"3_8274914^+","Rondo Rataje",0,831162,0
166,3,"3_8274916^+","Rondo Rataje",0,831162,0
166,3,"3_8275646^+","Rondo Rataje",0,831162,0
166,3,"3_8275648^+","Rondo Rataje",0,831162,0
166,3,"3_8275650^+","Rondo Rataje",0,831162,0
166,3,"3_8275652^+","Rondo Rataje",0,831162,0
166,3,"3_8272604^R","Rondo Rataje",0,831289,0
166,4,"4_8276897^+","Zieliniec",1,831161,0
166,4,"4_8276901^+","Zieliniec",1,831161,0
166,4,"4_8276905^+","Zieliniec",1,831161,0
166,4,"4_8276909^+","Zieliniec",1,831161,0
166,4,"4_8276913^+","Zieliniec",1,831161,0
166,4,"4_8276920^+","Zieliniec",1,831161,0
166,4,"4_8276930^+","Zieliniec",1,831161,0
166,4,"4_8276932^+","Zieliniec",1,831161,0
166,4,"4_8277336^+","Zieliniec",1,831161,0
166,4,"4_8277338^+","Zieliniec",1,831161,0
166,4,"4_8277351^+","Zieliniec",1,831161,0
166,4,"4_8277723^+","Zieliniec",1,831161,0
166,4,"4_8277745^+","Zieliniec",1,831161,0
166,4,"4_8277751^+","Zieliniec",1,831161,0
166,4,"4_8279250^+","Zieliniec",1,831161,0
166,4,"4_8279270^+","Zieliniec",1,831161,0
166,4,"4_8279314^+","Zieliniec",1,831161,0
166,4,"4_8279318^+","Zieliniec",1,831161,0
166,4,"4_8279335^+","Zieliniec",1,831161,0
166,4,"4_8279337^+","Zieliniec",1,831161,0
166,4,"4_8279339^+","Zieliniec",1,831161,0
166,4,"4_8279341^+","Zieliniec",1,831161,0
166,4,"4_8279361^+","Zieliniec",1,831161,0
166,4,"4_8279365^+","Zieliniec",1,831161,0
166,4,"4_8279381^+","Zieliniec",1,831161,0
166,4,"4_8279385^+","Zieliniec",1,831161,0
166,4,"4_8279387^+","Zieliniec",1,831161,0
166,4,"4_8276898^+","Rondo Rataje",0,831162,0
166,4,"4_8276902^+","Rondo Rataje",0,831162,0
166,4,"4_8276906^+","Rondo Rataje",0,831162,0
166,4,"4_8276910^+","Rondo Rataje",0,831162,0
166,4,"4_8276921^+","Rondo Rataje",0,831162,0
166,4,"4_8276931^+","Rondo Rataje",0,831162,0
166,4,"4_8276933^+","Rondo Rataje",0,831162,0
166,4,"4_8277337^+","Rondo Rataje",0,831162,0
